review_priority,supplier_item_id,source_row_number,normalised_brand,candidate_original_name,supplier_clone_name,supplier_code,flags,required_action
Medium,SUP-20260426-02683,2723,Tiziana Terenzi,Gumin,Wood Carving,261020,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02684,2724,Tiziana Terenzi,Nero Oudh,Pearl White,503919-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02685,2725,Tiziana Terenzi,Nero Oudh,Pearl White,503919,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02686,2726,Tiziana Terenzi,Delox,Meltemi,354199-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02687,2727,Tiziana Terenzi,Vittoriale 2022,Golden Trirumph,504054-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02688,2728,Tiziana Terenzi,Vittoriale 2022,Golden Trirumph,504054,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02699,2739,Tomford,Noir De Noir,,240630,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02705,2745,Tom Ford,Amber Absolute,,240433,absolute_or_absolu,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02707,2747,Tom Ford,Soleil De Feu,,240424,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02709,2749,Tom Ford,Musk Pure,Musk & Musk,239255-B,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02710,2750,Tom Ford,Jasmine Musk,Yas Musk,359088-A,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02711,2751,Tom Ford,Noir Extreme Parfum,Golden Darkness,680300,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02712,2752,Tom Ford,Electric Cherry,Charging Kiss,261234-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02714,2754,Tom Ford,Vanilla Sex,Vanilla Sex,240115,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02715,2755,Tom Ford,Ombre Leather,,240134,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02716,2756,Tomford,Black Orchid,Black Orchid,240619,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02717,2757,Tomford,Black Orchid,Royal Flower,607403,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02718,2758,Tomford,Lost Cherry,Red Kiss,343713 T,lz_clone_name; top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02720,2760,Tomford,Lost Cherry,Red Kiss,343713,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02721,2761,Tomford,Noir Extreme,,240427,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02722,2762,Tomford,Ombre Leather 2018,Heavy Rocker,233642,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02723,2763,Tomford,Soleil Blanc,,240406,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02724,2764,Tomford,Soleil Blanc,Alya,342762,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02725,2765,Tomford,Tuscan Leather,,250102,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02726,2766,Tomford,Vanille Fatale,Intense Gold,339373-C,intense; lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02727,2767,Tomford,Vanille Fatale,Intense Gold,339373,intense; lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02728,2768,Tomford,Venetian Bergamot,Sweet Heaven,461524-BB,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02729,2770,Tomford,Venetian Bergamot,Sweet Heaven,461524,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02731,2772,Tomford,OUD Wood,Rich Woods,358107-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02732,2773,Tomford,Black Orchid Parfum,Royal Flower Int,353930-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02733,2774,Tomford,Rose Prick,,240606,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02734,2775,Tomford,Rose Prick,Sleeping Beauty,233328,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02735,2776,Tomford,F Fabulous,Designers Favorite,503463,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02737,2778,Tomford,Tubereuse Nue,Heian Myth,503827,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02738,2779,Tomford,Beau De Jour,Shiny Sunny Day,503822,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02739,2780,Tomford,Soleil Brulant,Golden Light,261089,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02740,2781,Tomford,Lavender Extreme,Stunning Purple,339974,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02741,2782,Tomford,Costa Azzurra,Refreshing Sea,233442,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02742,2783,Tomford,Ebene Fume,,240602,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02743,2784,Tomford,Ombre Leather Parfum,Hard Rocker,233536,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02744,2785,Tomford,Rose D'amalfi,Italian Dreams,680265-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02745,2786,Tomford,Rose De Chine,Blossm Dynasty,580235-TT,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02746,2787,Tomford,Rose De Russie,,240425,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02747,2788,Tomford,Metallique,Silver Lining,233764-A,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02748,2789,Tomford,Tobacco OUD,Legendary Wood,462229,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02749,2790,Tomford,Italian Cypress,Robust Impression,239233-T,lz_clone_name; top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02750,2791,Tomford,Cherry Smoke,Burning Kiss,462395-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02751,2792,Tomford,Tobacco Vanilla,Tobacco Vanilla,240101,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02752,2793,Tomford,Black Orchid,,3000682,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02756,2797,Tomford,OUD Minerale,,240662,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02760,2801,Tomford,Tomford Noir,,240417,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02762,2803,Tomford,Velvet Orchid,,240404,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02766,2807,Tomford,Café Rose,,240586,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02767,2808,Tomford,Santal Blush,,240665,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02768,2809,Tomford.,Bitter Peach,Warm Euphoria,339882,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02772,2813,Trussardi,I Vicoli Via Flori Chiari,Evening Stroll,336308,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02773,2814,Trussardi,Aperitivo Milanese Porta,Happy Hour,234008,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02775,2816,Uniquere Luxury,Crush On Me,Mi Amor,504073-A,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02801,2843,Van Cleef & Arpels,Collection Extraordinaire,Sweetest Taste,503686,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02802,2844,Van Cleef &,Moonlight Patchouli,Woodstock Nights,233778,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02803,2845,Van Cleef &,Rose Rouge,Sweet Surprise,343776,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02804,2846,Van Cleef &,Rose Rouge,Sweet Surprise,B43776-B,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02805,2847,Van Cleef &,Santal Blanc,Dreamy,233788,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02806,2848,Van Cleef &,Reve De Cashmere,Oriental Velvet,233433,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02814,2856,Versace,Versace Man Eau Fraîche,Bracing Contro,337040,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02815,2857,Versace,Bright Crystal,,250448,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02816,2858,Versace,Bright Crystal LZ,Enticing,237231,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02818,2860,Versace,Eros LZ,Cupido,230775-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02819,2861,Versace,Versace Eros Ea De Parfum,Grande Amor,233451,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02820,2862,Versace,Versense,Versanse,693263,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02823,2865,Versace,Dylan Blue Pour Homme,,240635,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02825,2867,Versace,Eros,,240391,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02833,2875,Vertus,Sole Patchouli,Enhanced Woody Experi,284600,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02834,2876,Vertus,Narcosis,Vicrom,503809-T,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02839,2881,Victor & Rolf,Spicebomb Extream,,240416,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02840,2882,Victor & Rolf,Spicebomb,Spicebomb,240356,top,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02849,2891,Victoria Secret,Eau So Sexy Eau De Parfum,Gorgeous Heart,339696,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02850,2892,Victoria Secret,Love Me More,Suger Heaven Ys,694433,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02851,2893,Victoria Secret,Hardcore Rose,Gorgeous Power,339704,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02852,2894,Victoria Secret,Just A Kiss,Gorgeous Lips,233747,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02853,2895,Victoria Secret,Bombshell,Gorgeous Explosion,338510,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02854,2896,Victoria Secret,Scandalous,Gorgeous Gossip,501970,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02855,2897,Victoria Secret,Bombshell Gold,Gorgeous Shine,503813,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
Medium,SUP-20260426-02856,2898,Victoria Secret,Angel Gold,Princess In Heaven,503843,lz_clone_name,"Verify brand/name, resolve variant or duplicate, and approve/reject before catalogue promotion."
